,long-short,long,short
0,-0.013075484848484831,0.10600445454545455,0.11907993939393939
1,0.01444252941176469,-0.09775317647058823,-0.11219570588235293
2,-0.016771742857142856,-0.029532771428571428,-0.01276102857142857
3,-0.07767097297297297,-0.08600091891891891,-0.008329945945945947
4,-0.045144894736842106,-0.022754868421052635,0.022390026315789468
5,0.04003607317073169,-0.10405560975609757,-0.14409168292682925
6,-0.05624093023255813,0.06420476744186046,0.1204456976744186
7,0.011888022727272725,-0.044500227272727275,-0.05638825
8,-0.035964770833333326,0.04451860416666667,0.080483375
9,-0.036662156862745085,0.018587705882352944,0.055249862745098036
10,-0.005786396226415094,-0.015126188679245282,-0.009339792452830188
11,0.07715516666666668,0.10385344444444446,0.026698277777777776
12,0.05758587037037039,0.1369290740740741,0.0793432037037037
13,0.028657875000000006,0.10305025,0.07439237499999998
14,-0.015508000000000013,-0.08803873214285715,-0.07253073214285713
15,-0.004145426229508194,-0.004366409836065572,-0.00022098360655737828
16,0.031565328125,-0.084275921875,-0.11584125
17,0.03232196923076923,0.11480512307692306,0.08248315384615384
18,-0.008622151515151518,-0.01512337878787879,-0.006501227272727271
19,-0.03453920895522389,0.000858388059701491,0.03539759701492538
20,-0.005623544117647043,-0.09729161764705883,-0.0916680735294118
21,-0.025027367647058825,-0.000655014705882353,0.024372352941176473
22,0.00936508695652175,-0.0420635072463768,-0.05142859420289855
23,-0.07793934782608697,0.06476881159420289,0.14270815942028986
24,0.062147749999999995,-0.009623220588235296,-0.0717709705882353
25,-0.027975955882352924,0.09197250000000001,0.11994845588235294
26,0.05141858571428577,0.3594297142857143,0.30801112857142854
27,-0.027182875000000002,-0.07604841666666667,-0.048865541666666665
28,-0.009234712328767129,0.018689027397260274,0.0279237397260274
29,0.03268357534246575,-0.009109821917808219,-0.04179339726027397
30,0.01304541891891891,-0.036051270270270275,-0.049096689189189184
31,0.004917226666666658,-0.024126933333333336,-0.029044159999999996
32,-0.03671888157894737,-0.07171134210526316,-0.03499246052631579
33,0.04482505194805193,0.20106051948051948,0.15623546753246753
34,-0.01200990909090905,0.13920618181818184,0.15121609090909088
35,-0.11334098701298702,0.0219698961038961,0.13531088311688313
36,0.056174012987012974,0.049310077922077915,-0.006863935064935063
37,0.06969447435897437,0.0740045641025641,0.004310089743589744
38,0.07275051898734178,0.06005293670886076,-0.01269758227848101
39,0.04992254320987656,0.07978477777777779,0.029862234567901234
40,-0.007902634146341465,-0.004444951219512195,0.0034576829268292706
41,-0.009857590361445798,-0.05417813253012049,-0.0443205421686747
42,0.03392960714285714,0.044311416666666666,0.010381809523809524
43,0.04065266666666667,0.0776439761904762,0.036991309523809524
44,0.03285104705882353,0.015391200000000004,-0.017459847058823526
45,0.031083906976744177,-0.0031681395348837215,-0.0342520465116279
46,0.006793953488372079,-0.06358016279069768,-0.07037411627906975
47,-0.019079348837209305,0.06312731395348836,0.08220666279069767
48,-0.020601174418604654,-0.017515511627906977,0.0030856627906976747
49,-0.014178011494252876,0.03436954022988505,0.04854755172413793
50,-0.011346761363636364,-0.01768953409090909,-0.0063427727272727255
51,0.0034765777777777747,-0.13275403333333333,-0.1362306111111111
52,0.010545239130434795,-0.03035885869565217,-0.04090409782608696
53,0.00565545652173914,-0.056665434782608694,-0.062320891304347835
54,0.011943150537634405,-0.04326112903225806,-0.05520427956989246
55,0.048078106382978714,0.06580041489361702,0.017722308510638298
56,-0.04904422105263156,-0.09068776842105261,-0.04164354736842106
57,-0.0088074081632653,-0.11524309183673469,-0.1064356836734694
58,0.012674464646464637,0.03997815151515151,0.027303686868686873
59,-0.04447534343434341,0.050879515151515155,0.09535485858585856
60,0.023998989795918364,0.057745030612244896,0.03374604081632653
61,0.005818173469387754,-0.06370617346938776,-0.06952434693877552
62,0.013912333333333318,0.12328841414141413,0.10937608080808081
63,0.022681269999999986,-0.034500420000000004,-0.057181689999999986
64,0.01211809,0.01710557,0.00498748
65,-0.01974630693069308,-0.06127658415841584,-0.04153027722772276
66,0.009681970297029701,-0.04497694059405941,-0.05465891089108911
67,0.02445840594059405,-0.04969980198019802,-0.07415820792079207
68,0.029319762376237624,-0.025732495049504946,-0.055052257425742566
69,-0.09655047058823528,0.038991245098039216,0.1355417156862745
70,0.00250319607843137,0.018159029411764706,0.015655833333333338
71,-0.016098656862745097,-0.028002303921568626,-0.011903647058823527
72,-0.0631099393939394,-0.058966545454545445,0.004143393939393945
73,-0.007112545454545446,0.041117090909090916,0.048229636363636356
74,-0.018896669999999994,-0.0738369,-0.05494023000000001
75,0.041896752475247524,0.006969544554455448,-0.034927207920792076
76,-0.0025173039215686268,-0.019848852941176474,-0.017331549019607845
77,0.028127524271844673,-0.03967442718446602,-0.0678019514563107
78,0.07921851923076922,-0.019681365384615384,-0.09889988461538463
79,-0.0231358173076923,0.015690509615384617,0.03882632692307692
80,0.10326084761904762,0.06436426666666667,-0.03889658095238095
81,-0.0337424761904762,0.05744983809523809,0.0911923142857143
82,-0.00689362857142856,0.0802238761904762,0.08711750476190476
83,0.05474463809523809,0.06728340952380951,0.012538771428571427
84,-0.026481730769230764,-0.1193982019230769,-0.09291647115384614
85,-0.01977538095238095,-0.02558430476190476,-0.005808923809523809
86,-0.041400981132075465,-0.13233352830188677,-0.09093254716981132
87,0.031749803738317754,0.0037902710280373823,-0.02795953271028037
88,0.007563598130841132,-0.04987366355140186,-0.057437261682242995
89,0.06694371296296298,0.08438412037037038,0.017440407407407404
90,0.024481614678899075,-0.036948889908256885,-0.06143050458715596
91,-0.005886128440366973,0.028285522935779815,0.03417165137614679
92,0.07520870909090908,-0.05715792727272727,-0.13236663636363635
93,-0.00045489090909089924,-0.07634883636363636,-0.07589394545454546
94,0.010424396396396404,0.10814415315315318,0.09771975675675677
95,0.026925828828828824,-0.11127809909909911,-0.13820392792792793
96,0.038059036036036054,-0.043116225225225215,-0.08117526126126128
97,-0.05518740707964601,-0.07764859292035398,-0.022461185840707963
98,0.025110964912280705,0.009785000000000002,-0.015325964912280702
99,0.026190658119658126,-0.02650878632478633,-0.05269944444444446
100,0.01785916101694917,0.14005411016949154,0.12219494915254236
101,0.03032811666666667,0.04212883333333333,0.011800716666666666
102,0.06124900833333333,-0.02831165,-0.08956065833333332
103,0.025362408333333333,0.02221233333333333,-0.003150075000000002
104,-0.011792159663865555,0.031589504201680677,0.04338166386554623
105,0.055190228813559304,0.11666988983050845,0.061479661016949155
106,-0.0019401694915254211,0.03802001694915254,0.03996018644067796
107,0.0088734017094017,0.04110680341880341,0.03223340170940171
108,0.04819278761061947,0.13271553097345132,0.08452274336283185
109,-0.04864553153153158,0.2345893513513513,0.2832348828828829
110,-0.00738901754385966,0.05339614035087719,0.06078515789473685
111,0.0711747543859649,0.017150385964912276,-0.05402436842105263
112,-0.004874008771929832,0.035015657894736846,0.03988966666666668
113,0.027015408695652166,0.058739808695652165,0.0317244
114,0.008206834782608698,0.004342121739130436,-0.0038647130434782627
115,0.06408921551724137,0.10718563793103447,0.0430964224137931
116,0.1261610172413793,0.15116696551724138,0.025005948275862062
117,-0.019174417391304356,0.21412773913043476,0.2333021565217391
118,-0.06908720869565216,0.14630180000000004,0.2153890086956522
119,0.10371468965517247,0.2041937931034483,0.10047910344827583
120,0.06396303571428565,0.3707005357142857,0.30673750000000005
121,-0.018839437500000025,0.10371230357142856,0.12255174107142859
122,0.02620375221238938,-0.10653880530973452,-0.1327425575221239
